submission_count,problem_solved,follower_count,max_rating,rating,rank_enc,contribution_abs,user_id_enc
271,250,32,372.42,358.945,3,0,729
159,139,9,424.599,340.596,3,0,2473
29,26,0,316.8,313.933,3,0,426
227,195,1,398.222,397.362,3,0,3224
219,197,8,313.933,264.908,1,0,1186
47,35,3,307.339,276.663,1,0,553
147,137,5,432.05300000000005,429.186,3,0,1618
213,185,77,472.477,441.227,3,15,2812
98,93,3,304.186,200.688,1,0,3066
417,376,17,507.167,493.119,0,20,931
731,713,15,480.218,460.436,0,0,11
657,605,84,505.734,504.587,0,0,3435
55,40,1,329.9890000000001,267.48900000000003,1,0,1301
622,528,82,447.2480000000001,428.039,3,0,3016
153,123,21,305.333,286.411,1,0,3003
75,59,12,393.922,362.385,3,0,1462
56,46,14,364.392,364.392,3,0,604
239,206,7,391.915,391.915,3,2,1256
760,710,100,498.28,498.28,0,0,1974
2412,2230,123,704.415,637.0409999999998,2,35,1610
653,585,85,358.085,329.1280000000001,3,0,1669
535,454,191,524.369,474.484,0,34,1247
90,61,10,313.933,290.4240000000001,1,0,2527
499,410,6,312.7870000000001,220.47,1,0,1906
1389,1322,120,558.2,531.823,0,51,842
103,80,0,313.933,259.748,1,0,1123
922,779,156,601.2040000000002,586.869,0,11,1889
391,368,27,388.475,373.567,3,0,2537
519,499,120,596.617,562.7869999999998,0,33,1602
208,183,9,348.624,270.92900000000003,1,0,1164
33,22,0,324.828,277.523,1,0,531
738,675,34,542.144,542.144,0,0,1195
546,468,189,460.436,432.626,3,46,1962
456,413,68,402.81,371.273,3,0,636
21,14,16,308.2,223.624,1,0,287
3,1,3,304.186,304.186,1,0,3322
291,263,29,332.856,331.995,3,0,2344
57,34,5,311.927,248.28,1,0,339
17,13,1,330.275,253.727,1,0,125
505,439,43,465.023,465.023,0,18,88
448,409,96,560.493,498.567,0,0,2804
207,187,10,329.9890000000001,307.053,1,0,1525
301,269,2,326.548,313.647,3,10,499
25,12,1,305.333,209.576,1,0,1923
24,22,2,326.835,256.307,1,0,3201
164,139,11,309.633,169.438,1,0,925
127,107,22,378.727,372.42,3,0,733
952,902,149,453.842,408.257,3,33,2454
105,85,37,393.922,393.922,3,0,3514
4,2,0,333.4290000000001,333.4290000000001,3,0,566
1100,950,130,487.672,459.576,0,21,3203
159,104,9,312.213,146.216,1,0,1341
54,50,19,352.064,336.009,3,0,2312
141,136,47,533.544,504.587,0,0,2753
79,53,19,307.339,210.436,1,0,3395
73,50,1,380.161,340.596,3,0,708
56,49,0,382.741,367.546,3,0,948
313,266,13,353.784,353.784,3,0,2980
87,61,6,324.828,308.2,1,0,2612
107,77,7,305.333,178.326,1,8,455
1422,1282,251,497.42,483.372,0,8,468
72,62,3,448.968,433.773,3,3,2087
461,438,25,392.489,379.014,3,0,201
460,373,22,490.539,426.892,3,1,2634
64,47,1,348.337,344.61,3,0,982
7,5,0,329.415,293.865,1,0,865
30,29,3,404.53,404.53,3,0,2122
20,13,2,323.108,231.078,1,0,2127
509,441,67,465.596,441.514,3,0,1045
190,177,112,582.569,582.569,0,8,725
105,78,2,338.30300000000005,240.252,1,1,2514
406,348,106,369.266,353.784,3,3,2641
86,62,1,313.073,297.592,1,0,1941
122,79,8,347.477,331.422,3,0,984
612,556,87,465.596,438.93300000000005,3,8,1260
40,22,3,375.86,276.089,1,0,990
430,404,43,461.296,438.36,3,0,835
12,7,0,321.961,280.103,1,0,735
243,193,26,314.7940000000001,186.64,1,0,2872
660,656,8,489.966,479.931,0,0,1660
1014,936,234,449.828,398.796,3,0,2325
275,235,33,316.2270000000001,264.335,1,18,2390
91,87,1,332.856,307.339,1,0,1982
253,215,21,440.367,402.523,3,0,3393
5,5,5,344.3230000000001,344.3230000000001,3,0,1519
213,174,10,307.626,286.697,1,12,1464
14,8,3,316.514,173.165,1,0,2128
47,42,0,313.647,218.463,1,0,3292
326,276,11,340.596,305.906,1,2,2028
226,199,13,455.275,437.213,3,0,1357
351,277,159,486.525,486.525,0,109,3315
992,894,401,509.174,486.239,0,28,2584
276,253,37,495.986,495.986,0,0,395
80,69,15,319.6670000000001,260.321,1,1,2279
45,27,0,315.654,75.688,1,0,1999
768,724,102,607.511,585.436,0,17,2148
225,172,21,342.03,247.133,1,0,2172
294,276,35,476.491,476.491,0,0,1556
226,211,14,360.378,348.624,3,0,248
24,17,5,304.186,237.099,1,0,2593
148,129,24,404.24300000000005,372.99300000000005,3,11,924
524,476,13,472.19,457.282,0,0,337
87,54,8,326.261,305.619,1,0,2004
22,20,3,317.661,313.36,3,0,1705
304,273,18,356.0780000000001,319.954,3,3,1722
16,14,2,326.261,324.828,3,0,1567
681,560,212,491.112,478.4980000000001,0,15,2515
74,74,1,308.486,251.72,1,0,1528
182,148,3,319.381,275.516,1,14,1981
39,37,26,454.415,454.415,3,0,513
742,670,85,673.452,634.174,2,71,47
41,32,1,313.647,305.906,1,0,2784
52,41,0,329.702,259.17400000000004,1,0,429
48,39,0,332.856,257.16700000000003,1,0,3347
118,106,29,469.037,424.312,3,0,1473
251,222,22,325.688,269.209,1,0,1320
73,66,10,356.9380000000001,249.14,1,0,3223
473,427,35,444.094,393.349,3,16,1564
132,119,5,355.791,338.016,3,9,2643
846,755,63,491.686,421.158,3,0,957
10,4,0,304.186,201.548,1,0,3295
493,403,40,482.798,466.74300000000005,0,16,650
14,7,4,331.995,265.482,1,0,159
150,134,0,459.576,457.282,0,0,3458
12,10,0,315.654,280.677,1,0,213
23,19,9,372.133,313.073,3,0,690
547,487,43,472.19,472.19,0,0,1065
587,556,85,457.856,456.422,0,11,2642
1786,1701,180,476.491,476.491,0,6,2736
594,559,33,354.931,340.31,3,5,3065
74,58,7,553.039,476.491,0,3,1523
98,85,2,467.317,467.317,0,0,3262
631,587,22,384.461,354.644,3,11,904
259,235,41,371.273,336.583,3,0,3
270,227,19,330.5619999999999,274.656,1,0,221
497,453,71,399.656,345.75699999999995,3,0,263
12,7,2,315.367,297.305,1,0,147
251,230,16,340.8830000000001,340.8830000000001,3,0,1089
47,37,1,440.94,440.94,3,0,277
2,0,0,304.186,304.186,1,0,1904
4,2,0,304.186,304.186,1,0,2006
2271,2263,337,633.888,633.888,2,53,2720
15,12,0,318.2340000000001,282.683,1,0,1429
125,107,40,355.505,349.4840000000001,3,2,2695
136,105,9,315.94,315.94,3,0,801
299,256,62,393.349,319.381,3,0,3369
580,568,32,487.099,445.241,3,6,2817
2436,2215,263,536.411,440.654,3,27,2664
15,12,1,308.486,230.218,1,0,1305
142,126,39,388.475,359.805,3,0,2050
184,174,41,310.206,246.56,1,0,293
187,158,18,315.367,241.112,1,0,2669
256,201,27,319.954,301.606,1,0,3495
355,264,54,356.0780000000001,313.36,3,4,687
236,220,24,323.681,323.681,3,0,1075
190,154,10,377.294,377.294,3,0,2921
187,137,5,311.64,261.181,1,0,777
2,1,0,304.186,282.11,1,0,1899
354,278,31,310.493,285.264,1,0,1665
983,892,126,444.381,375.287,3,5,1041
2,0,0,304.186,304.186,1,0,446
745,625,56,428.326,349.19699999999995,3,0,2597
100,93,2,368.406,367.259,3,0,27
70,22,0,321.961,105.505,1,0,568
9,5,0,328.2680000000001,317.374,3,0,618
611,525,31,315.08,218.463,1,0,590
36,29,7,310.78,294.438,1,0,3534
84,59,3,309.06,251.433,1,0,3113
37,33,0,304.186,304.186,1,0,2684
95,76,43,307.626,177.752,1,0,2399
223,217,29,502.294,502.294,0,0,2696
332,291,36,383.314,381.021,3,4,2378
464,396,162,432.626,411.411,3,22,2174
125,122,5,306.193,196.101,1,0,3186
64,57,11,332.856,300.172,1,0,3135
193,162,11,305.906,154.817,1,0,1688
214,207,16,404.53,342.603,3,0,2991
664,630,20,368.119,354.358,3,41,1813
151,124,23,331.135,306.4790000000001,1,13,1273
373,295,8,315.08,248.567,1,0,2706
176,160,4,334.0019999999999,301.892,1,0,1312
90,73,39,476.491,448.681,3,0,2912
160,117,26,365.826,365.252,3,0,3167
226,192,110,547.592,499.14,0,8,2324
14,10,0,304.759,214.45,1,0,2934
102,76,7,313.933,298.165,1,0,1205
105,77,4,314.507,254.874,1,0,897
83,74,2,429.186,429.186,3,3,699
817,816,9,508.028,498.28,0,5,1025
101,69,1,336.583,303.039,1,0,2667
622,556,65,461.583,461.583,0,21,1486
135,116,15,415.9980000000001,397.936,3,0,1989
312,261,44,331.709,331.135,3,2,2516
493,474,46,529.53,477.351,0,0,2543
9,8,1,322.821,287.844,1,0,1595
110,72,11,322.248,321.101,3,0,3335
100,80,27,471.617,461.583,0,0,889
100,82,2,331.995,290.998,1,0,2504
273,232,28,385.608,346.0440000000001,3,1,586
564,542,12,469.037,458.429,0,39,2274
9,5,3,324.541,268.349,1,0,2485
1170,991,695,711.8689999999998,668.865,2,77,3126
185,149,15,315.654,288.4170000000001,1,9,2624
77,67,12,337.7290000000001,323.394,3,0,583
406,391,18,313.36,274.656,1,0,2423
296,275,53,304.472,280.963,1,0,1574
43,38,19,349.19699999999995,349.19699999999995,3,0,1134
96,69,4,429.472,372.706,3,0,273
133,118,0,324.255,235.378,1,0,2854
496,491,16,411.411,383.888,3,0,170
54,39,2,307.913,240.826,1,0,1956
443,397,111,329.1280000000001,299.599,1,0,565
56,54,5,345.18300000000005,281.5370000000001,1,0,158
215,183,1,313.36,187.5,1,0,3457
224,184,8,361.239,337.4430000000001,3,1,373
489,455,26,565.654,552.466,0,2,3348
380,331,182,389.335,370.413,3,0,1449
254,217,21,433.486,395.356,3,0,3478
534,431,16,306.766,234.518,1,0,1184
292,276,38,488.532,488.532,0,111,1604
860,819,81,380.447,341.17,3,0,1690
490,461,70,340.31,329.415,3,0,2805
429,366,18,315.94,258.888,1,0,2132
506,431,32,393.922,363.245,3,4,2011
743,678,9,483.372,450.975,3,0,3163
35,27,1,351.491,328.555,3,0,2834
52,47,3,350.917,350.917,3,0,2561
1129,1024,333,786.9839999999998,643.922,2,15,3397
218,201,17,313.073,283.83,1,0,1335
367,283,76,321.6740000000001,241.399,1,0,1731
22,17,0,353.211,291.284,1,0,2998
82,71,2,310.493,243.11900000000003,1,0,2857
71,58,52,411.124,391.915,3,0,3402
209,187,37,391.915,258.601,1,12,2550
653,609,44,608.372,582.569,0,0,3500
51,41,2,312.7870000000001,218.463,1,0,693
886,812,167,482.511,461.009,0,1,1541
201,180,23,357.798,316.8,3,0,2106
284,256,37,504.587,487.672,0,0,2770
1855,1688,219,619.553,619.553,2,0,3507
53,39,1,319.381,269.209,1,0,1848
1088,1009,25,408.257,391.915,3,5,1806
45,34,0,373.28,320.814,3,0,1815
101,85,16,305.333,112.385,1,0,2739
516,443,19,452.982,450.401,3,1,1083
415,396,35,528.67,515.482,0,5,3137
541,498,42,320.528,292.431,1,13,1733
126,103,6,346.33,328.842,3,0,311
119,109,19,312.213,34.977,1,0,879
1114,984,102,438.647,427.179,3,9,2878
420,365,31,446.101,405.39,3,0,1004
3,1,1,304.186,304.186,1,0,2693
450,390,179,410.264,394.209,3,8,1745
186,183,4,321.961,281.25,1,0,189
46,41,7,375.573,346.617,3,0,3330
747,711,209,656.823,609.232,2,8,3047
86,71,6,358.085,301.892,1,0,2227
16,11,25,313.36,270.356,1,0,146
18,11,2,319.381,304.759,1,0,2663
78,61,0,361.812,303.039,1,0,1773
23,19,2,307.626,302.1790000000001,1,0,2748
323,302,13,560.78,490.539,0,0,3033
64,47,2,315.654,263.475,1,0,2332
26,18,1,320.528,199.541,1,0,689
17,13,1,307.339,238.245,1,0,2675
215,176,7,406.823,347.19,3,7,2340
155,132,25,398.796,386.755,3,0,2713
287,256,92,497.42,465.883,0,7,64
102,91,1,379.014,312.7870000000001,3,0,974
49,41,2,364.679,307.626,1,0,3515
94,85,14,313.933,290.138,1,0,267
410,396,81,428.326,410.837,3,0,1489
1625,1604,36,480.505,471.904,0,0,1372
273,247,31,482.798,479.931,0,0,1726
557,458,30,325.115,325.115,3,7,2392
394,349,74,395.356,342.89,3,5,715
153,132,70,416.858,362.959,3,0,1511
331,303,1209,617.259,562.7869999999998,0,39,2833
176,130,5,320.528,289.564,1,0,2001
12,9,0,313.36,293.005,1,0,1326
321,290,12,486.812,486.812,0,0,2541
91,74,30,368.119,368.119,3,0,1222
63,61,0,306.4790000000001,252.867,1,0,2566
106,72,7,313.073,186.067,1,0,3454
17,11,0,304.186,292.718,1,0,3556
125,105,15,327.695,272.649,1,0,2674
93,84,7,470.47,467.89,0,0,3442
198,147,29,508.601,472.477,0,1,191
51,38,13,316.8,277.81,1,0,3118
167,111,23,317.947,244.83900000000003,1,0,50
251,234,30,403.956,403.956,3,0,2218
171,163,11,307.339,268.062,1,0,3512
222,191,17,306.4790000000001,176.892,1,4,1590
823,724,88,612.099,612.099,2,0,2799
121,104,10,513.475,513.475,0,2,1258
55,44,13,387.901,381.881,3,0,923
576,539,34,391.915,382.454,3,0,30
59,49,0,331.995,301.319,1,0,3090
536,505,35,418.865,418.865,3,5,2310
56,48,3,423.165,415.9980000000001,3,0,856
250,196,84,331.709,280.963,1,0,2478
64,54,6,334.862,246.273,1,0,2042
259,192,3,364.392,267.48900000000003,1,0,1331
610,591,407,576.835,533.257,0,18,1664
248,216,47,435.78,399.656,3,12,1278
448,423,23,386.755,386.755,3,0,1274
100,80,13,306.766,302.1790000000001,1,0,1708
75,51,5,305.619,184.06,1,0,1928
289,261,36,344.897,310.78,1,0,377
89,72,21,315.94,182.33900000000003,1,0,1562
129,106,2,393.349,355.791,3,0,1394
856,797,143,490.826,407.11,3,2,2563
134,120,10,306.193,256.021,1,0,2690
400,364,42,475.917,463.876,0,12,2717
901,766,31,305.333,282.397,1,7,678
312,304,43,307.339,284.69,1,0,1160
153,133,47,337.7290000000001,332.282,3,0,46
30,20,0,319.381,194.667,1,0,2539
568,537,33,424.025,418.291,3,49,1685
1015,950,299,480.791,468.177,0,9,1715
288,237,7,334.0019999999999,329.1280000000001,3,1,2793
125,125,21,469.897,460.436,0,0,2092
223,192,64,337.4430000000001,315.08,3,0,1234
72,50,3,318.807,266.342,1,0,2134
275,249,14,328.842,328.842,3,0,920
267,248,14,374.713,368.406,3,0,2308
427,392,40,315.94,194.381,1,0,2247
66,51,7,313.36,238.245,1,0,1340
347,329,9,514.622,504.874,0,0,473
54,40,17,310.206,215.596,1,0,301
206,151,13,324.255,302.1790000000001,1,0,2569
337,278,92,324.828,324.828,3,13,2181
344,289,19,307.913,256.594,1,0,2037
121,100,18,321.961,289.851,1,0,3316
91,73,7,379.874,359.232,3,0,169
10,8,0,321.388,291.571,1,0,3039
693,623,58,480.791,480.791,0,0,2797
38,24,4,307.339,291.858,1,0,2723
100,91,11,309.633,265.195,1,0,2677
51,38,6,309.92,203.268,1,0,1952
408,370,10,511.755,497.706,0,0,17
215,188,27,319.381,294.725,1,0,2012
119,116,0,316.8,307.339,1,0,1771
1,0,0,304.186,304.186,1,0,254
17,10,3,313.647,285.264,1,0,1944
31,22,2,304.186,278.383,1,0,1551
191,166,54,393.349,369.266,3,0,1431
271,190,2,411.411,340.8830000000001,3,1,2608
406,359,24,341.74300000000005,330.849,3,3,25
21,11,1,328.555,281.823,1,0,1231
28,23,0,304.186,204.128,1,4,56
55,48,8,395.642,395.642,3,0,3351
346,305,55,326.548,273.509,1,0,2327
39,30,3,350.057,348.05,3,0,617
90,66,42,306.4790000000001,227.638,1,0,615
293,251,16,396.789,377.294,3,0,2252
175,167,1,476.491,476.491,0,0,606
65,46,5,323.681,321.101,3,0,1984
115,113,4,438.647,438.647,3,0,165
5,3,1,315.94,292.144,1,0,9
438,378,64,399.369,364.392,3,0,593
193,157,30,363.532,363.532,3,0,3530
82,70,26,350.057,350.057,3,0,1356
373,357,24,311.067,252.867,1,2,21
31,28,0,305.046,190.654,1,0,52
867,754,207,391.055,361.239,3,5,3371
33,25,1,304.186,304.186,1,0,1368
195,174,14,341.74300000000005,313.073,3,0,1859
207,170,34,359.232,335.436,3,13,2759
19,16,3,304.186,273.222,1,0,1649
122,104,6,317.374,200.688,1,0,2575
16,10,0,317.087,239.966,1,0,3218
106,84,8,325.975,221.904,1,0,916
326,285,31,361.812,347.477,3,0,1492
178,170,55,422.592,422.592,3,8,1622
110,100,7,502.867,492.833,0,0,2737
166,142,21,399.369,359.232,3,0,824
286,249,38,361.525,354.071,3,0,2531
663,570,57,552.752,524.0830000000002,0,11,139
67,64,13,506.307,506.307,0,0,2149
330,299,5,418.578,418.578,3,1,3242
37,34,0,317.374,185.493,1,0,1522
60,50,23,305.906,199.541,1,0,3116
59,43,6,325.115,319.6670000000001,3,0,241
5,4,0,325.401,311.353,1,0,3165
28,25,2,326.261,259.748,1,0,1652
554,502,55,323.968,292.144,1,0,2417
122,110,9,330.5619999999999,330.5619999999999,3,0,2214
422,356,36,330.849,302.1790000000001,1,0,3516
138,106,15,327.122,284.404,1,10,1601
742,642,38,459.002,374.427,3,0,3070
293,269,45,312.5,267.202,1,0,535
343,333,101,643.349,615.826,2,0,2488
325,314,10,439.507,401.663,3,3,2796
209,173,91,555.0459999999998,520.356,0,3,1929
121,117,0,321.6740000000001,271.789,1,0,382
372,331,41,377.58,330.849,3,0,1084
237,190,15,474.197,442.374,3,0,2253
330,297,17,327.408,307.339,1,0,1122
71,55,7,316.2270000000001,220.757,1,0,3179
185,172,49,339.163,339.163,3,0,949
16,14,6,304.186,274.369,1,0,864
140,124,10,324.828,249.14,1,0,492
311,257,13,433.2,380.161,3,0,3032
517,494,62,309.06,213.016,1,0,94
383,365,94,481.651,457.569,0,0,2371
464,369,20,506.881,480.218,0,0,1498
134,126,12,304.186,256.021,1,0,1182
318,256,40,414.564,366.112,3,24,1990
266,209,23,416.858,375.573,3,0,1336
83,72,2,323.681,282.97,1,0,3415
490,444,40,452.122,372.133,3,9,561
256,232,10,348.911,348.911,3,0,995
475,396,30,385.894,370.413,3,3,2469
1157,996,661,497.706,451.835,3,2,2244
544,458,462,508.314,508.314,0,20,1677
333,288,18,363.245,352.6380000000001,3,0,3051
820,746,67,395.642,336.009,3,0,1891
367,316,27,420.298,411.697,3,2,1251
160,122,0,396.789,344.61,3,1,1762
595,564,60,513.475,464.163,0,0,1666
275,214,53,355.791,320.814,3,7,3176
590,527,37,440.367,402.236,3,4,1099
629,560,74,321.101,302.466,1,7,2845
8,3,1,308.2,283.83,1,0,2194
18,8,1,329.1280000000001,329.1280000000001,3,0,134
908,908,19,459.289,459.289,0,0,1578
28,25,1,331.135,331.135,3,0,2217
89,67,30,504.587,504.587,0,0,2691
8,7,0,323.108,323.108,3,0,308
1123,1054,348,504.874,504.874,0,0,847
51,44,1,315.08,204.989,1,0,162
534,492,47,381.881,334.0019999999999,3,0,3013
55,41,5,319.954,315.94,3,0,2031
227,176,67,384.461,320.528,3,1,909
114,67,4,356.651,332.569,3,26,3021
267,235,8,345.75699999999995,345.75699999999995,3,0,3195
150,147,8,321.388,311.067,1,0,1126
467,377,42,379.587,379.587,3,0,1886
75,62,0,325.115,288.131,1,0,2036
250,211,59,412.271,412.271,3,37,926
212,189,26,315.94,286.9840000000001,1,6,3444
5,3,1,327.408,327.408,3,0,1994
1854,1756,143,597.477,552.752,0,5,607
4,3,0,389.048,389.048,3,0,2518
140,123,16,356.365,324.541,3,5,544
65,50,4,314.7940000000001,314.7940000000001,3,0,1729
2609,2459,229,504.874,459.862,0,0,2491
10,9,20,317.087,268.635,1,0,1313
5,3,1,304.186,274.943,1,0,844
344,322,5,337.4430000000001,298.165,1,0,913
248,223,3,470.18300000000005,465.023,0,2,427
180,153,6,309.633,233.945,1,0,2418
558,535,47,347.477,273.509,1,12,344
248,208,15,453.268,445.241,3,4,3436
479,444,36,477.351,463.30300000000005,0,0,1008
575,534,97,377.294,377.294,3,4,882
236,230,15,311.927,213.876,1,0,314
6,2,0,304.186,270.92900000000003,1,0,292
403,385,29,375.0,366.112,3,0,896
166,142,7,313.647,279.243,1,1,3406
21,17,15,325.401,320.528,3,0,2356
38,30,6,346.33,310.493,1,0,2682
190,152,23,323.394,262.901,1,0,1854
75,70,0,360.952,360.952,3,0,136
91,68,5,380.447,345.18300000000005,3,0,1434
677,513,58,328.842,314.507,3,30,1667
221,195,19,304.472,283.83,1,0,504
86,78,68,439.22,430.906,3,0,2107
808,708,33,406.537,343.463,3,27,2323
421,337,26,312.7870000000001,190.367,1,4,1359
7,2,1,312.213,234.232,1,0,3535
308,299,2,332.856,323.968,3,0,331
98,91,11,307.339,297.592,1,0,1288
3,1,2,314.7940000000001,280.677,1,0,2111
848,714,29,413.704,354.358,3,21,2003
171,157,0,306.193,221.33,1,0,1136
62,41,2,314.22,150.22899999999996,1,0,3293
9,5,6,352.9240000000001,300.745,1,0,624
1396,1290,7,439.794,369.55300000000005,3,0,829
909,796,821,609.805,609.805,2,58,1466
308,276,37,305.906,241.972,1,0,1683
550,509,34,444.667,412.557,3,12,3120
43,23,0,324.255,270.642,1,0,2384
84,61,19,315.08,302.752,1,1,2104
103,97,12,409.977,378.727,3,0,3178
1373,1254,55,414.278,283.257,1,5,1825
244,229,10,527.523,514.908,0,0,3017
398,361,8,386.755,324.255,3,0,2331
1340,1246,261,522.076,486.812,0,58,994
373,297,13,388.475,361.239,3,1,798
294,271,36,309.633,286.124,1,5,2079
18,11,0,307.053,268.349,1,0,2103
44,35,0,325.688,207.282,1,0,1631
393,358,13,325.975,297.592,1,0,45
91,68,20,377.007,346.904,3,0,2375
270,250,6,305.333,262.041,1,0,3440
65,44,13,322.821,275.516,1,0,255
1035,878,83,375.86,262.615,1,6,3540
117,89,3,351.491,326.261,3,0,1614
485,441,21,597.764,597.764,0,0,2844
298,224,96,463.876,463.876,0,0,890
199,153,2,311.64,280.39,1,0,1795
27,21,67,503.154,503.154,0,0,2213
1,0,0,304.186,304.186,1,0,1446
1116,1092,76,531.25,500.287,0,1,1374
506,450,6,427.179,344.037,3,0,1261
53,40,6,501.147,501.147,0,1,1863
151,116,17,307.339,177.179,1,7,1109
353,289,14,406.537,388.761,3,0,1759
256,235,7,322.534,275.803,1,1,2954
98,79,44,524.656,519.2090000000002,0,3,1801
90,66,3,369.266,327.982,3,0,972
134,109,12,361.812,341.74300000000005,3,0,2725
8,4,3,304.186,272.649,1,0,2164
841,814,86,718.4630000000002,685.206,2,0,243
182,163,45,403.956,403.956,3,3,3427
288,233,160,603.784,600.9169999999998,2,47,2579
190,154,1,425.459,346.904,3,0,1363
31,21,6,312.213,117.833,1,0,2533
1119,1021,91,406.823,385.608,3,31,200
21,10,0,317.087,142.489,1,0,20
754,688,16,304.472,270.356,1,0,3344
31,27,2,317.661,304.759,1,0,1913
1231,1175,252,442.087,375.573,3,13,2820
245,211,10,380.161,338.589,3,4,939
81,65,1,308.2,229.358,1,0,315
553,542,112,601.491,562.7869999999998,0,115,2773
84,58,7,305.906,270.069,1,0,3428
8,7,0,306.193,286.411,1,0,3097
127,110,25,395.642,387.041,3,0,1655
866,794,413,417.144,381.307,3,3,2825
433,387,9,319.094,299.025,1,0,2445
221,192,2,321.6740000000001,268.062,1,3,2940
239,211,9,474.197,474.197,0,0,938
122,115,97,541.284,508.888,0,4,933
88,78,13,309.633,274.656,1,0,3513
109,76,14,324.541,309.06,1,0,779
386,360,41,402.523,392.489,3,4,3255
102,91,2,348.911,297.592,1,0,63
121,103,5,445.241,392.489,3,0,2211
3,0,0,304.186,304.186,1,0,366
80,54,14,305.333,286.411,1,0,297
108,82,16,308.2,213.303,1,0,483
246,234,10,314.7940000000001,249.14,1,0,3220
391,357,61,403.096,398.222,3,0,1539
136,105,16,306.193,236.525,1,5,2419
1024,946,36,494.839,462.729,0,15,2413
213,202,2,406.537,362.385,3,0,184
33,24,8,308.486,198.681,1,0,2231
33,17,1,304.472,229.931,1,49,3152
120,92,2,329.415,298.165,1,5,2070
44,41,0,304.186,304.186,1,0,3553
219,171,17,379.014,379.014,3,14,2925
78,55,2,309.346,192.374,1,0,1425
52,38,4,315.94,268.349,1,1,1720
327,295,24,537.557,466.17,0,3,3199
112,86,17,328.842,309.633,1,0,1937
76,60,6,325.688,319.954,3,0,2444
878,864,27,395.069,361.812,3,7,2425
387,346,49,542.144,542.144,0,27,212
136,101,8,383.028,360.378,3,0,1566
66,53,5,308.486,302.752,1,2,1003
833,750,84,377.294,365.826,3,0,2848
167,122,22,306.766,237.099,1,0,2459
337,320,32,405.39,379.3,3,0,640
222,193,42,404.53,376.43300000000005,3,0,907
50,48,2,307.626,235.665,1,2,3119
1062,928,112,480.791,480.791,0,8,2764
581,564,21,333.142,287.271,1,0,3183
788,732,89,346.617,251.72,1,14,874
762,742,19,553.899,544.438,0,19,48
31,23,2,319.094,261.755,1,0,392
93,75,0,305.619,180.906,1,0,2396
47,40,2,324.828,324.828,3,0,3302
92,70,6,323.681,307.339,1,24,2249
23,17,11,357.225,343.75,3,0,2718
249,183,4,305.333,206.709,1,2,1016
148,113,3,324.541,296.445,1,0,3547
276,256,21,319.094,273.222,1,0,2269
169,155,6,311.927,243.11900000000003,1,0,2499
299,248,31,457.856,457.856,0,0,2542
215,178,44,353.211,353.211,3,31,1456
63,32,3,308.2,180.046,1,0,1526
83,74,26,338.876,305.906,1,0,2023
674,568,319,701.2610000000002,629.014,2,121,1693
87,47,0,331.709,222.764,1,0,257
115,107,2,331.995,296.445,1,2,3375
2054,1975,344,537.271,530.1030000000002,0,16,665
1053,1015,191,457.569,427.466,3,1,676
65,46,12,336.009,272.649,1,0,520
43,27,2,316.2270000000001,147.362,1,0,3290
17,11,2,328.555,324.255,3,0,870
1,0,0,304.186,304.186,1,0,1725
7,4,2,322.248,322.248,3,0,1342
280,254,15,364.392,349.771,3,0,3182
223,196,17,306.766,246.273,1,0,3160
551,478,28,559.92,525.516,0,0,3146
485,418,157,350.917,332.856,3,0,653
100,66,7,317.374,303.326,1,0,3062
1555,1360,63,489.106,453.842,3,0,1850
67,51,11,348.337,302.1790000000001,1,0,1535
54,45,0,327.122,312.7870000000001,3,0,2501
228,188,11,485.952,485.952,0,0,1860
38,31,1,354.358,320.241,3,0,1198
13,10,0,334.289,321.101,3,0,1291
13,10,1,372.133,372.133,3,0,2567
92,62,24,468.463,437.787,3,3,3332
371,339,26,340.596,297.592,1,0,2772
37,22,4,332.856,206.995,1,0,93
308,301,74,530.39,520.6419999999998,0,1,3110
671,619,60,376.147,357.798,3,0,2986
48,39,7,399.656,399.656,3,6,2850
498,450,5,442.087,415.9980000000001,3,0,401
179,151,2,379.3,353.4980000000001,3,0,76
33,27,0,315.654,300.745,1,0,2740
29,22,2,316.514,290.711,1,0,3028
270,214,38,536.984,536.984,0,9,2010
453,339,30,474.771,394.782,3,2,2108
727,632,80,398.509,381.307,3,40,2580
2,0,0,304.186,304.186,1,0,1615
591,530,14,473.911,424.025,3,0,2728
3075,3006,329,653.956,643.349,2,14,260
780,738,100,569.381,539.278,0,48,1120
24,20,0,317.374,253.727,1,0,2551
585,474,17,324.255,310.206,1,64,179
168,147,42,406.823,355.505,3,6,1621
60,49,2,313.647,247.133,1,0,1438
56,45,0,389.908,374.14,3,5,726
116,96,8,364.106,295.872,1,0,1071
226,175,26,323.108,286.124,1,0,3349
417,382,8,472.477,414.278,3,1,3511
406,376,33,405.677,405.677,3,0,545
398,360,19,448.968,398.222,3,0,2729
116,83,27,369.55300000000005,369.55300000000005,3,0,2065
178,141,0,371.56,370.7,3,9,439
34,27,4,382.741,342.03,3,0,1420
640,588,105,384.174,361.239,3,22,2509
22,11,3,312.5,202.408,1,0,3228
206,188,22,346.33,279.817,1,0,3546
686,648,33,545.011,522.362,0,0,1732
111,95,18,307.626,289.851,1,0,2119
252,231,17,340.8830000000001,316.514,3,0,571
137,118,8,310.493,234.805,1,0,614
1273,1162,207,492.546,403.383,3,1,1308
439,426,21,524.656,505.447,0,0,1207
80,76,15,465.596,381.307,3,0,1110
